site,code,ibutton_no,date_time,date,time,temperature
ruckle,5,r3.,2018-08-07T17:17:00Z,2018-08-07T07:00:00Z,17:17:00,12.5
ruckle,5,r3.,2018-08-07T17:47:00Z,2018-08-07T07:00:00Z,17:47:00,12.5
ruckle,5,r3.,2018-08-07T18:17:00Z,2018-08-07T07:00:00Z,18:17:00,12.5
ruckle,5,r3.,2018-08-07T18:47:00Z,2018-08-07T07:00:00Z,18:47:00,12.5
ruckle,5,r3.,2018-08-07T19:17:00Z,2018-08-07T07:00:00Z,19:17:00,12.5
ruckle,5,r3.,2018-08-07T19:47:00Z,2018-08-07T07:00:00Z,19:47:00,12.5
ruckle,5,r3.,2018-08-07T20:17:00Z,2018-08-07T07:00:00Z,20:17:00,12.5
ruckle,5,r3.,2018-08-07T20:47:00Z,2018-08-07T07:00:00Z,20:47:00,13
ruckle,5,r3.,2018-08-07T21:17:00Z,2018-08-07T07:00:00Z,21:17:00,13.5
ruckle,5,r3.,2018-08-07T21:47:00Z,2018-08-07T07:00:00Z,21:47:00,13.5
ruckle,5,r3.,2018-08-07T22:17:00Z,2018-08-07T07:00:00Z,22:17:00,13.5
ruckle,5,r3.,2018-08-07T22:47:00Z,2018-08-07T07:00:00Z,22:47:00,13
ruckle,5,r3.,2018-08-07T23:17:00Z,2018-08-07T07:00:00Z,23:17:00,13
ruckle,5,r3.,2018-08-07T23:47:00Z,2018-08-07T07:00:00Z,23:47:00,13
ruckle,5,r3.,2018-08-08T00:17:00Z,2018-08-08T07:00:00Z,00:17:00,13
ruckle,5,r3.,2018-08-08T00:47:00Z,2018-08-08T07:00:00Z,00:47:00,13
ruckle,5,r3.,2018-08-08T01:17:00Z,2018-08-08T07:00:00Z,01:17:00,12.5
ruckle,5,r3.,2018-08-08T01:47:00Z,2018-08-08T07:00:00Z,01:47:00,12.5
ruckle,5,r3.,2018-08-08T02:17:00Z,2018-08-08T07:00:00Z,02:17:00,12.5
ruckle,5,r3.,2018-08-08T02:47:00Z,2018-08-08T07:00:00Z,02:47:00,12
ruckle,5,r3.,2018-08-08T03:17:00Z,2018-08-08T07:00:00Z,03:17:00,12.5
ruckle,5,r3.,2018-08-08T03:47:00Z,2018-08-08T07:00:00Z,03:47:00,12.5
ruckle,5,r3.,2018-08-08T04:17:00Z,2018-08-08T07:00:00Z,04:17:00,12
ruckle,5,r3.,2018-08-08T04:47:00Z,2018-08-08T07:00:00Z,04:47:00,12
ruckle,5,r3.,2018-08-08T05:17:00Z,2018-08-08T07:00:00Z,05:17:00,12.5
ruckle,5,r3.,2018-08-08T05:47:00Z,2018-08-08T07:00:00Z,05:47:00,12.5
ruckle,5,r3.,2018-08-08T06:17:00Z,2018-08-08T07:00:00Z,06:17:00,12.5
ruckle,5,r3.,2018-08-08T06:47:00Z,2018-08-08T07:00:00Z,06:47:00,12.5
ruckle,5,r3.,2018-08-08T07:17:00Z,2018-08-08T07:00:00Z,07:17:00,12.5
ruckle,5,r3.,2018-08-08T07:47:00Z,2018-08-08T07:00:00Z,07:47:00,13
ruckle,5,r3.,2018-08-08T08:17:00Z,2018-08-08T07:00:00Z,08:17:00,14
ruckle,5,r3.,2018-08-08T08:47:00Z,2018-08-08T07:00:00Z,08:47:00,14
ruckle,5,r3.,2018-08-08T09:17:00Z,2018-08-08T07:00:00Z,09:17:00,16
ruckle,5,r3.,2018-08-08T09:47:00Z,2018-08-08T07:00:00Z,09:47:00,18
ruckle,5,r3.,2018-08-08T10:17:00Z,2018-08-08T07:00:00Z,10:17:00,20.5
ruckle,5,r3.,2018-08-08T10:47:00Z,2018-08-08T07:00:00Z,10:47:00,22.5
ruckle,5,r3.,2018-08-08T11:17:00Z,2018-08-08T07:00:00Z,11:17:00,18
ruckle,5,r3.,2018-08-08T11:47:00Z,2018-08-08T07:00:00Z,11:47:00,14
ruckle,5,r3.,2018-08-08T12:17:00Z,2018-08-08T07:00:00Z,12:17:00,14
ruckle,5,r3.,2018-08-08T12:47:00Z,2018-08-08T07:00:00Z,12:47:00,13.5
ruckle,5,r3.,2018-08-08T13:17:00Z,2018-08-08T07:00:00Z,13:17:00,14
ruckle,5,r3.,2018-08-08T13:47:00Z,2018-08-08T07:00:00Z,13:47:00,14
ruckle,5,r3.,2018-08-08T14:17:00Z,2018-08-08T07:00:00Z,14:17:00,13.5
ruckle,5,r3.,2018-08-08T14:47:00Z,2018-08-08T07:00:00Z,14:47:00,12.5
ruckle,5,r3.,2018-08-08T15:17:00Z,2018-08-08T07:00:00Z,15:17:00,13.5
ruckle,5,r3.,2018-08-08T15:47:00Z,2018-08-08T07:00:00Z,15:47:00,12.5
ruckle,5,r3.,2018-08-08T16:17:00Z,2018-08-08T07:00:00Z,16:17:00,12.5
ruckle,5,r3.,2018-08-08T16:47:00Z,2018-08-08T07:00:00Z,16:47:00,12
ruckle,5,r3.,2018-08-08T17:17:00Z,2018-08-08T07:00:00Z,17:17:00,12.5
ruckle,5,r3.,2018-08-08T17:47:00Z,2018-08-08T07:00:00Z,17:47:00,13
ruckle,5,r3.,2018-08-08T18:17:00Z,2018-08-08T07:00:00Z,18:17:00,13
ruckle,5,r3.,2018-08-08T18:47:00Z,2018-08-08T07:00:00Z,18:47:00,13
ruckle,5,r3.,2018-08-08T19:17:00Z,2018-08-08T07:00:00Z,19:17:00,13
ruckle,5,r3.,2018-08-08T19:47:00Z,2018-08-08T07:00:00Z,19:47:00,13
ruckle,5,r3.,2018-08-08T20:17:00Z,2018-08-08T07:00:00Z,20:17:00,13
ruckle,5,r3.,2018-08-08T20:47:00Z,2018-08-08T07:00:00Z,20:47:00,13
ruckle,5,r3.,2018-08-08T21:17:00Z,2018-08-08T07:00:00Z,21:17:00,13
ruckle,5,r3.,2018-08-08T21:47:00Z,2018-08-08T07:00:00Z,21:47:00,13
ruckle,5,r3.,2018-08-08T22:17:00Z,2018-08-08T07:00:00Z,22:17:00,13
ruckle,5,r3.,2018-08-08T22:47:00Z,2018-08-08T07:00:00Z,22:47:00,13
ruckle,5,r3.,2018-08-08T23:17:00Z,2018-08-08T07:00:00Z,23:17:00,13
ruckle,5,r3.,2018-08-08T23:47:00Z,2018-08-08T07:00:00Z,23:47:00,13
ruckle,5,r3.,2018-08-09T00:17:00Z,2018-08-09T07:00:00Z,00:17:00,13
ruckle,5,r3.,2018-08-09T00:47:00Z,2018-08-09T07:00:00Z,00:47:00,13
ruckle,5,r3.,2018-08-09T01:17:00Z,2018-08-09T07:00:00Z,01:17:00,13
ruckle,5,r3.,2018-08-09T01:47:00Z,2018-08-09T07:00:00Z,01:47:00,13
ruckle,5,r3.,2018-08-09T02:17:00Z,2018-08-09T07:00:00Z,02:17:00,13
ruckle,5,r3.,2018-08-09T02:47:00Z,2018-08-09T07:00:00Z,02:47:00,13
ruckle,5,r3.,2018-08-09T03:17:00Z,2018-08-09T07:00:00Z,03:17:00,13
ruckle,5,r3.,2018-08-09T03:47:00Z,2018-08-09T07:00:00Z,03:47:00,13
ruckle,5,r3.,2018-08-09T04:17:00Z,2018-08-09T07:00:00Z,04:17:00,12.5
ruckle,5,r3.,2018-08-09T04:47:00Z,2018-08-09T07:00:00Z,04:47:00,12.5
ruckle,5,r3.,2018-08-09T05:17:00Z,2018-08-09T07:00:00Z,05:17:00,12.5
ruckle,5,r3.,2018-08-09T05:47:00Z,2018-08-09T07:00:00Z,05:47:00,12.5
ruckle,5,r3.,2018-08-09T06:17:00Z,2018-08-09T07:00:00Z,06:17:00,12.5
ruckle,5,r3.,2018-08-09T06:47:00Z,2018-08-09T07:00:00Z,06:47:00,12.5
ruckle,5,r3.,2018-08-09T07:17:00Z,2018-08-09T07:00:00Z,07:17:00,13
ruckle,5,r3.,2018-08-09T07:47:00Z,2018-08-09T07:00:00Z,07:47:00,13
ruckle,5,r3.,2018-08-09T08:17:00Z,2018-08-09T07:00:00Z,08:17:00,13
ruckle,5,r3.,2018-08-09T08:47:00Z,2018-08-09T07:00:00Z,08:47:00,14
ruckle,5,r3.,2018-08-09T09:17:00Z,2018-08-09T07:00:00Z,09:17:00,15.5
ruckle,5,r3.,2018-08-09T09:47:00Z,2018-08-09T07:00:00Z,09:47:00,17.5
ruckle,5,r3.,2018-08-09T10:17:00Z,2018-08-09T07:00:00Z,10:17:00,20
ruckle,5,r3.,2018-08-09T10:47:00Z,2018-08-09T07:00:00Z,10:47:00,22
ruckle,5,r3.,2018-08-09T11:17:00Z,2018-08-09T07:00:00Z,11:17:00,23.5
ruckle,5,r3.,2018-08-09T11:47:00Z,2018-08-09T07:00:00Z,11:47:00,24
ruckle,5,r3.,2018-08-09T12:17:00Z,2018-08-09T07:00:00Z,12:17:00,25.5
ruckle,5,r3.,2018-08-09T12:47:00Z,2018-08-09T07:00:00Z,12:47:00,15.5
ruckle,5,r3.,2018-08-09T13:17:00Z,2018-08-09T07:00:00Z,13:17:00,15
ruckle,5,r3.,2018-08-09T13:47:00Z,2018-08-09T07:00:00Z,13:47:00,14
ruckle,5,r3.,2018-08-09T14:17:00Z,2018-08-09T07:00:00Z,14:17:00,14
ruckle,5,r3.,2018-08-09T14:47:00Z,2018-08-09T07:00:00Z,14:47:00,13.5
ruckle,5,r3.,2018-08-09T15:17:00Z,2018-08-09T07:00:00Z,15:17:00,13.5
ruckle,5,r3.,2018-08-09T15:47:00Z,2018-08-09T07:00:00Z,15:47:00,13.5
ruckle,5,r3.,2018-08-09T16:17:00Z,2018-08-09T07:00:00Z,16:17:00,13.5
ruckle,5,r3.,2018-08-09T16:47:00Z,2018-08-09T07:00:00Z,16:47:00,13.5
ruckle,5,r3.,2018-08-09T17:17:00Z,2018-08-09T07:00:00Z,17:17:00,13
ruckle,5,r3.,2018-08-09T17:47:00Z,2018-08-09T07:00:00Z,17:47:00,12
ruckle,5,r3.,2018-08-09T18:17:00Z,2018-08-09T07:00:00Z,18:17:00,12
ruckle,5,r3.,2018-08-09T18:47:00Z,2018-08-09T07:00:00Z,18:47:00,12
ruckle,5,r3.,2018-08-09T19:17:00Z,2018-08-09T07:00:00Z,19:17:00,12
ruckle,5,r3.,2018-08-09T19:47:00Z,2018-08-09T07:00:00Z,19:47:00,12.5
ruckle,5,r3.,2018-08-09T20:17:00Z,2018-08-09T07:00:00Z,20:17:00,12.5
ruckle,5,r3.,2018-08-09T20:47:00Z,2018-08-09T07:00:00Z,20:47:00,12.5
ruckle,5,r3.,2018-08-09T21:17:00Z,2018-08-09T07:00:00Z,21:17:00,12.5
ruckle,5,r3.,2018-08-09T21:47:00Z,2018-08-09T07:00:00Z,21:47:00,12.5
ruckle,5,r3.,2018-08-09T22:17:00Z,2018-08-09T07:00:00Z,22:17:00,12.5
ruckle,5,r3.,2018-08-09T22:47:00Z,2018-08-09T07:00:00Z,22:47:00,12.5
ruckle,5,r3.,2018-08-09T23:17:00Z,2018-08-09T07:00:00Z,23:17:00,12.5
ruckle,5,r3.,2018-08-09T23:47:00Z,2018-08-09T07:00:00Z,23:47:00,12.5
ruckle,5,r3.,2018-08-10T00:17:00Z,2018-08-10T07:00:00Z,00:17:00,12.5
ruckle,5,r3.,2018-08-10T00:47:00Z,2018-08-10T07:00:00Z,00:47:00,13
ruckle,5,r3.,2018-08-10T01:17:00Z,2018-08-10T07:00:00Z,01:17:00,13
ruckle,5,r3.,2018-08-10T01:47:00Z,2018-08-10T07:00:00Z,01:47:00,13
ruckle,5,r3.,2018-08-10T02:17:00Z,2018-08-10T07:00:00Z,02:17:00,12.5
ruckle,5,r3.,2018-08-10T02:47:00Z,2018-08-10T07:00:00Z,02:47:00,12.5
ruckle,5,r3.,2018-08-10T03:17:00Z,2018-08-10T07:00:00Z,03:17:00,12.5
ruckle,5,r3.,2018-08-10T03:47:00Z,2018-08-10T07:00:00Z,03:47:00,12.5
ruckle,5,r3.,2018-08-10T04:17:00Z,2018-08-10T07:00:00Z,04:17:00,12.5
ruckle,5,r3.,2018-08-10T04:47:00Z,2018-08-10T07:00:00Z,04:47:00,12.5
ruckle,5,r3.,2018-08-10T05:17:00Z,2018-08-10T07:00:00Z,05:17:00,12.5
ruckle,5,r3.,2018-08-10T05:47:00Z,2018-08-10T07:00:00Z,05:47:00,12.5
ruckle,5,r3.,2018-08-10T06:17:00Z,2018-08-10T07:00:00Z,06:17:00,12.5
ruckle,5,r3.,2018-08-10T06:47:00Z,2018-08-10T07:00:00Z,06:47:00,12.5
ruckle,5,r3.,2018-08-10T07:17:00Z,2018-08-10T07:00:00Z,07:17:00,12.5
ruckle,5,r3.,2018-08-10T07:47:00Z,2018-08-10T07:00:00Z,07:47:00,12.5
ruckle,5,r3.,2018-08-10T08:17:00Z,2018-08-10T07:00:00Z,08:17:00,13.5
ruckle,5,r3.,2018-08-10T08:47:00Z,2018-08-10T07:00:00Z,08:47:00,14.5
ruckle,5,r3.,2018-08-10T09:17:00Z,2018-08-10T07:00:00Z,09:17:00,16
ruckle,5,r3.,2018-08-10T09:47:00Z,2018-08-10T07:00:00Z,09:47:00,17.5
ruckle,5,r3.,2018-08-10T10:17:00Z,2018-08-10T07:00:00Z,10:17:00,19
ruckle,5,r3.,2018-08-10T10:47:00Z,2018-08-10T07:00:00Z,10:47:00,20
ruckle,5,r3.,2018-08-10T11:17:00Z,2018-08-10T07:00:00Z,11:17:00,21
ruckle,5,r3.,2018-08-10T11:47:00Z,2018-08-10T07:00:00Z,11:47:00,22.5
ruckle,5,r3.,2018-08-10T12:17:00Z,2018-08-10T07:00:00Z,12:17:00,24
ruckle,5,r3.,2018-08-10T12:47:00Z,2018-08-10T07:00:00Z,12:47:00,25.5
ruckle,5,r3.,2018-08-10T13:17:00Z,2018-08-10T07:00:00Z,13:17:00,26.5
ruckle,5,r3.,2018-08-10T13:47:00Z,2018-08-10T07:00:00Z,13:47:00,15
ruckle,5,r3.,2018-08-10T14:17:00Z,2018-08-10T07:00:00Z,14:17:00,14
ruckle,5,r3.,2018-08-10T14:47:00Z,2018-08-10T07:00:00Z,14:47:00,14
ruckle,5,r3.,2018-08-10T15:17:00Z,2018-08-10T07:00:00Z,15:17:00,13.5
ruckle,5,r3.,2018-08-10T15:47:00Z,2018-08-10T07:00:00Z,15:47:00,13
ruckle,5,r3.,2018-08-10T16:17:00Z,2018-08-10T07:00:00Z,16:17:00,12.5
ruckle,5,r3.,2018-08-10T16:47:00Z,2018-08-10T07:00:00Z,16:47:00,12
ruckle,5,r3.,2018-08-10T17:17:00Z,2018-08-10T07:00:00Z,17:17:00,12
ruckle,5,r3.,2018-08-10T17:47:00Z,2018-08-10T07:00:00Z,17:47:00,12.5
ruckle,5,r3.,2018-08-10T18:17:00Z,2018-08-10T07:00:00Z,18:17:00,12.5
ruckle,5,r3.,2018-08-10T18:47:00Z,2018-08-10T07:00:00Z,18:47:00,12
ruckle,5,r3.,2018-08-10T19:17:00Z,2018-08-10T07:00:00Z,19:17:00,12
ruckle,5,r3.,2018-08-10T19:47:00Z,2018-08-10T07:00:00Z,19:47:00,12
ruckle,5,r3.,2018-08-10T20:17:00Z,2018-08-10T07:00:00Z,20:17:00,12
ruckle,5,r3.,2018-08-10T20:47:00Z,2018-08-10T07:00:00Z,20:47:00,12
ruckle,5,r3.,2018-08-10T21:17:00Z,2018-08-10T07:00:00Z,21:17:00,12
ruckle,5,r3.,2018-08-10T21:47:00Z,2018-08-10T07:00:00Z,21:47:00,12
ruckle,5,r3.,2018-08-10T22:17:00Z,2018-08-10T07:00:00Z,22:17:00,12
ruckle,5,r3.,2018-08-10T22:47:00Z,2018-08-10T07:00:00Z,22:47:00,12
ruckle,5,r3.,2018-08-10T23:17:00Z,2018-08-10T07:00:00Z,23:17:00,12
ruckle,5,r3.,2018-08-10T23:47:00Z,2018-08-10T07:00:00Z,23:47:00,12.5
ruckle,5,r3.,2018-08-11T00:17:00Z,2018-08-11T07:00:00Z,00:17:00,12.5
ruckle,5,r3.,2018-08-11T00:47:00Z,2018-08-11T07:00:00Z,00:47:00,12.5
ruckle,5,r3.,2018-08-11T01:17:00Z,2018-08-11T07:00:00Z,01:17:00,12.5
ruckle,5,r3.,2018-08-11T01:47:00Z,2018-08-11T07:00:00Z,01:47:00,12.5
ruckle,5,r3.,2018-08-11T02:17:00Z,2018-08-11T07:00:00Z,02:17:00,12.5
ruckle,5,r3.,2018-08-11T02:47:00Z,2018-08-11T07:00:00Z,02:47:00,12.5
ruckle,5,r3.,2018-08-11T03:17:00Z,2018-08-11T07:00:00Z,03:17:00,12
ruckle,5,r3.,2018-08-11T03:47:00Z,2018-08-11T07:00:00Z,03:47:00,12.5
ruckle,5,r3.,2018-08-11T04:17:00Z,2018-08-11T07:00:00Z,04:17:00,12.5
ruckle,5,r3.,2018-08-11T04:47:00Z,2018-08-11T07:00:00Z,04:47:00,12.5
ruckle,5,r3.,2018-08-11T05:17:00Z,2018-08-11T07:00:00Z,05:17:00,12.5
ruckle,5,r3.,2018-08-11T05:47:00Z,2018-08-11T07:00:00Z,05:47:00,12.5
ruckle,5,r3.,2018-08-11T06:17:00Z,2018-08-11T07:00:00Z,06:17:00,12.5
ruckle,5,r3.,2018-08-11T06:47:00Z,2018-08-11T07:00:00Z,06:47:00,12.5
ruckle,5,r3.,2018-08-11T07:17:00Z,2018-08-11T07:00:00Z,07:17:00,12.5
ruckle,5,r3.,2018-08-11T07:47:00Z,2018-08-11T07:00:00Z,07:47:00,12.5
ruckle,5,r3.,2018-08-11T08:17:00Z,2018-08-11T07:00:00Z,08:17:00,12.5
ruckle,5,r3.,2018-08-11T08:47:00Z,2018-08-11T07:00:00Z,08:47:00,12.5
ruckle,5,r3.,2018-08-11T09:17:00Z,2018-08-11T07:00:00Z,09:17:00,14
ruckle,5,r3.,2018-08-11T09:47:00Z,2018-08-11T07:00:00Z,09:47:00,16
ruckle,5,r3.,2018-08-11T10:17:00Z,2018-08-11T07:00:00Z,10:17:00,16.5
ruckle,5,r3.,2018-08-11T10:47:00Z,2018-08-11T07:00:00Z,10:47:00,18
ruckle,5,r3.,2018-08-11T11:17:00Z,2018-08-11T07:00:00Z,11:17:00,17.5
ruckle,5,r3.,2018-08-11T11:47:00Z,2018-08-11T07:00:00Z,11:47:00,21
ruckle,5,r3.,2018-08-11T12:17:00Z,2018-08-11T07:00:00Z,12:17:00,20
ruckle,5,r3.,2018-08-11T12:47:00Z,2018-08-11T07:00:00Z,12:47:00,20.5
ruckle,5,r3.,2018-08-11T13:17:00Z,2018-08-11T07:00:00Z,13:17:00,17.5
ruckle,5,r3.,2018-08-11T13:47:00Z,2018-08-11T07:00:00Z,13:47:00,17.5
ruckle,5,r3.,2018-08-11T14:17:00Z,2018-08-11T07:00:00Z,14:17:00,14
ruckle,5,r3.,2018-08-11T14:47:00Z,2018-08-11T07:00:00Z,14:47:00,13
ruckle,5,r3.,2018-08-11T15:17:00Z,2018-08-11T07:00:00Z,15:17:00,13
ruckle,5,r3.,2018-08-11T15:47:00Z,2018-08-11T07:00:00Z,15:47:00,13
ruckle,5,r3.,2018-08-11T16:17:00Z,2018-08-11T07:00:00Z,16:17:00,12.5
ruckle,5,r3.,2018-08-11T16:47:00Z,2018-08-11T07:00:00Z,16:47:00,12.5
ruckle,5,r3.,2018-08-11T17:17:00Z,2018-08-11T07:00:00Z,17:17:00,12
ruckle,5,r3.,2018-08-11T17:47:00Z,2018-08-11T07:00:00Z,17:47:00,12
ruckle,5,r3.,2018-08-11T18:17:00Z,2018-08-11T07:00:00Z,18:17:00,12
ruckle,5,r3.,2018-08-11T18:47:00Z,2018-08-11T07:00:00Z,18:47:00,12
ruckle,5,r3.,2018-08-11T19:17:00Z,2018-08-11T07:00:00Z,19:17:00,12
ruckle,5,r3.,2018-08-11T19:47:00Z,2018-08-11T07:00:00Z,19:47:00,12
ruckle,5,r3.,2018-08-11T20:17:00Z,2018-08-11T07:00:00Z,20:17:00,12
ruckle,5,r3.,2018-08-11T20:47:00Z,2018-08-11T07:00:00Z,20:47:00,12
ruckle,5,r3.,2018-08-11T21:17:00Z,2018-08-11T07:00:00Z,21:17:00,12
ruckle,5,r3.,2018-08-11T21:47:00Z,2018-08-11T07:00:00Z,21:47:00,12
ruckle,5,r3.,2018-08-11T22:17:00Z,2018-08-11T07:00:00Z,22:17:00,12
ruckle,5,r3.,2018-08-11T22:47:00Z,2018-08-11T07:00:00Z,22:47:00,12
ruckle,5,r3.,2018-08-11T23:17:00Z,2018-08-11T07:00:00Z,23:17:00,12
ruckle,5,r3.,2018-08-11T23:47:00Z,2018-08-11T07:00:00Z,23:47:00,12
ruckle,5,r3.,2018-08-12T00:17:00Z,2018-08-12T07:00:00Z,00:17:00,12
ruckle,5,r3.,2018-08-12T00:47:00Z,2018-08-12T07:00:00Z,00:47:00,12
ruckle,5,r3.,2018-08-12T01:17:00Z,2018-08-12T07:00:00Z,01:17:00,12.5
ruckle,5,r3.,2018-08-12T01:47:00Z,2018-08-12T07:00:00Z,01:47:00,12
ruckle,5,r3.,2018-08-12T02:17:00Z,2018-08-12T07:00:00Z,02:17:00,12
ruckle,5,r3.,2018-08-12T02:47:00Z,2018-08-12T07:00:00Z,02:47:00,12.5
ruckle,5,r3.,2018-08-12T03:17:00Z,2018-08-12T07:00:00Z,03:17:00,12.5
ruckle,5,r3.,2018-08-12T03:47:00Z,2018-08-12T07:00:00Z,03:47:00,12.5
ruckle,5,r3.,2018-08-12T04:17:00Z,2018-08-12T07:00:00Z,04:17:00,12
ruckle,5,r3.,2018-08-12T04:47:00Z,2018-08-12T07:00:00Z,04:47:00,12
ruckle,5,r3.,2018-08-12T05:17:00Z,2018-08-12T07:00:00Z,05:17:00,12
ruckle,5,r3.,2018-08-12T05:47:00Z,2018-08-12T07:00:00Z,05:47:00,12
ruckle,5,r3.,2018-08-12T06:17:00Z,2018-08-12T07:00:00Z,06:17:00,12
ruckle,5,r3.,2018-08-12T06:47:00Z,2018-08-12T07:00:00Z,06:47:00,11.5
ruckle,5,r3.,2018-08-12T07:17:00Z,2018-08-12T07:00:00Z,07:17:00,11.5
ruckle,5,r3.,2018-08-12T07:47:00Z,2018-08-12T07:00:00Z,07:47:00,12
ruckle,5,r3.,2018-08-12T08:17:00Z,2018-08-12T07:00:00Z,08:17:00,12
ruckle,5,r3.,2018-08-12T08:47:00Z,2018-08-12T07:00:00Z,08:47:00,12
ruckle,5,r3.,2018-08-12T09:17:00Z,2018-08-12T07:00:00Z,09:17:00,12
ruckle,5,r3.,2018-08-12T09:47:00Z,2018-08-12T07:00:00Z,09:47:00,13
ruckle,5,r3.,2018-08-12T10:17:00Z,2018-08-12T07:00:00Z,10:17:00,14.5
ruckle,5,r3.,2018-08-12T10:47:00Z,2018-08-12T07:00:00Z,10:47:00,15
ruckle,5,r3.,2018-08-12T11:17:00Z,2018-08-12T07:00:00Z,11:17:00,16
ruckle,5,r3.,2018-08-12T11:47:00Z,2018-08-12T07:00:00Z,11:47:00,18
ruckle,5,r3.,2018-08-12T12:17:00Z,2018-08-12T07:00:00Z,12:17:00,20
ruckle,5,r3.,2018-08-12T12:47:00Z,2018-08-12T07:00:00Z,12:47:00,20.5
ruckle,5,r3.,2018-08-12T13:17:00Z,2018-08-12T07:00:00Z,13:17:00,22.5
ruckle,5,r3.,2018-08-12T13:47:00Z,2018-08-12T07:00:00Z,13:47:00,23
ruckle,5,r3.,2018-08-12T14:17:00Z,2018-08-12T07:00:00Z,14:17:00,23.5
ruckle,5,r3.,2018-08-12T14:47:00Z,2018-08-12T07:00:00Z,14:47:00,20.5
ruckle,5,r3.,2018-08-12T15:17:00Z,2018-08-12T07:00:00Z,15:17:00,13.5
ruckle,5,r3.,2018-08-12T15:47:00Z,2018-08-12T07:00:00Z,15:47:00,13
ruckle,5,r3.,2018-08-12T16:17:00Z,2018-08-12T07:00:00Z,16:17:00,12.5
ruckle,5,r3.,2018-08-12T16:47:00Z,2018-08-12T07:00:00Z,16:47:00,12.5
ruckle,5,r3.,2018-08-12T17:17:00Z,2018-08-12T07:00:00Z,17:17:00,12.5
ruckle,5,r3.,2018-08-12T17:47:00Z,2018-08-12T07:00:00Z,17:47:00,11.5
ruckle,5,r3.,2018-08-12T18:17:00Z,2018-08-12T07:00:00Z,18:17:00,11.5
ruckle,5,r3.,2018-08-12T18:47:00Z,2018-08-12T07:00:00Z,18:47:00,11.5
ruckle,5,r3.,2018-08-12T19:17:00Z,2018-08-12T07:00:00Z,19:17:00,11.5
ruckle,5,r3.,2018-08-12T19:47:00Z,2018-08-12T07:00:00Z,19:47:00,12
ruckle,5,r3.,2018-08-12T20:17:00Z,2018-08-12T07:00:00Z,20:17:00,12
ruckle,5,r3.,2018-08-12T20:47:00Z,2018-08-12T07:00:00Z,20:47:00,12
ruckle,5,r3.,2018-08-12T21:17:00Z,2018-08-12T07:00:00Z,21:17:00,12
ruckle,5,r3.,2018-08-12T21:47:00Z,2018-08-12T07:00:00Z,21:47:00,12
ruckle,5,r3.,2018-08-12T22:17:00Z,2018-08-12T07:00:00Z,22:17:00,12
ruckle,5,r3.,2018-08-12T22:47:00Z,2018-08-12T07:00:00Z,22:47:00,12
ruckle,5,r3.,2018-08-12T23:17:00Z,2018-08-12T07:00:00Z,23:17:00,12
ruckle,5,r3.,2018-08-12T23:47:00Z,2018-08-12T07:00:00Z,23:47:00,12
ruckle,5,r3.,2018-08-13T00:17:00Z,2018-08-13T07:00:00Z,00:17:00,12
ruckle,5,r3.,2018-08-13T00:47:00Z,2018-08-13T07:00:00Z,00:47:00,12
ruckle,5,r3.,2018-08-13T01:17:00Z,2018-08-13T07:00:00Z,01:17:00,12
ruckle,5,r3.,2018-08-13T01:47:00Z,2018-08-13T07:00:00Z,01:47:00,12
ruckle,5,r3.,2018-08-13T02:17:00Z,2018-08-13T07:00:00Z,02:17:00,12
ruckle,5,r3.,2018-08-13T02:47:00Z,2018-08-13T07:00:00Z,02:47:00,12
ruckle,5,r3.,2018-08-13T03:17:00Z,2018-08-13T07:00:00Z,03:17:00,11.5
ruckle,5,r3.,2018-08-13T03:47:00Z,2018-08-13T07:00:00Z,03:47:00,11.5
ruckle,5,r3.,2018-08-13T04:17:00Z,2018-08-13T07:00:00Z,04:17:00,11.5
ruckle,5,r3.,2018-08-13T04:47:00Z,2018-08-13T07:00:00Z,04:47:00,12
ruckle,5,r3.,2018-08-13T05:17:00Z,2018-08-13T07:00:00Z,05:17:00,12
ruckle,5,r3.,2018-08-13T05:47:00Z,2018-08-13T07:00:00Z,05:47:00,12
ruckle,5,r3.,2018-08-13T06:17:00Z,2018-08-13T07:00:00Z,06:17:00,12
ruckle,5,r3.,2018-08-13T06:47:00Z,2018-08-13T07:00:00Z,06:47:00,12
ruckle,5,r3.,2018-08-13T07:17:00Z,2018-08-13T07:00:00Z,07:17:00,12
ruckle,5,r3.,2018-08-13T07:47:00Z,2018-08-13T07:00:00Z,07:47:00,12
ruckle,5,r3.,2018-08-13T08:17:00Z,2018-08-13T07:00:00Z,08:17:00,12
ruckle,5,r3.,2018-08-13T08:47:00Z,2018-08-13T07:00:00Z,08:47:00,12
ruckle,5,r3.,2018-08-13T09:17:00Z,2018-08-13T07:00:00Z,09:17:00,12
ruckle,5,r3.,2018-08-13T09:47:00Z,2018-08-13T07:00:00Z,09:47:00,12
ruckle,5,r3.,2018-08-13T10:17:00Z,2018-08-13T07:00:00Z,10:17:00,12.5
ruckle,5,r3.,2018-08-13T10:47:00Z,2018-08-13T07:00:00Z,10:47:00,14
ruckle,5,r3.,2018-08-13T11:17:00Z,2018-08-13T07:00:00Z,11:17:00,17.5
ruckle,5,r3.,2018-08-13T11:47:00Z,2018-08-13T07:00:00Z,11:47:00,19
ruckle,5,r3.,2018-08-13T12:17:00Z,2018-08-13T07:00:00Z,12:17:00,20.5
ruckle,5,r3.,2018-08-13T12:47:00Z,2018-08-13T07:00:00Z,12:47:00,21.5
